store_id,date,sales,covid,semana_santa
LAIE_CAF,2015-12-28,1917.08,0,0
LAIE_CAF,2016-01-04,8051.0,0,0
LAIE_CAF,2016-01-11,10611.779999999999,0,0
LAIE_CAF,2016-01-18,11548.16,0,0
LAIE_CAF,2016-01-25,11297.24,0,0
LAIE_CAF,2016-02-01,10741.300000000001,0,0
LAIE_CAF,2016-02-08,9071.63,0,0
LAIE_CAF,2016-02-15,11331.81,0,0
LAIE_CAF,2016-02-22,9457.8,0,0
LAIE_CAF,2016-02-29,9409.17,0,0
LAIE_CAF,2016-03-07,10285.52,0,0
LAIE_CAF,2016-03-14,11270.77,0,0
LAIE_CAF,2016-03-21,6792.4,0,1
LAIE_CAF,2016-03-28,10508.62,0,0
LAIE_CAF,2016-04-04,10871.79,0,0
LAIE_CAF,2016-04-11,11734.79,0,0
LAIE_CAF,2016-04-18,18178.02,0,0
LAIE_CAF,2016-04-25,11397.43,0,0
LAIE_CAF,2016-05-02,10197.8,0,0
LAIE_CAF,2016-05-09,8925.57,0,0
LAIE_CAF,2016-05-16,8120.43,0,0
LAIE_CAF,2016-05-23,10368.51,0,0
LAIE_CAF,2016-05-30,9756.91,0,0
LAIE_CAF,2016-06-06,10895.72,0,0
LAIE_CAF,2016-06-13,9256.33,0,0
LAIE_CAF,2016-06-20,6948.13,0,0
LAIE_CAF,2016-06-27,10401.93,0,0
LAIE_CAF,2016-07-04,9898.68,0,0
LAIE_CAF,2016-07-11,10349.77,0,0
LAIE_CAF,2016-07-18,10671.14,0,0
LAIE_CAF,2016-07-25,8833.54,0,0
LAIE_CAF,2016-08-01,6406.41,0,0
LAIE_CAF,2016-08-08,4093.88,0,0
LAIE_CAF,2016-08-15,4473.16,0,0
LAIE_CAF,2016-08-22,5871.56,0,0
LAIE_CAF,2016-08-29,7913.0,0,0
LAIE_CAF,2016-09-05,10518.57,0,0
LAIE_CAF,2016-09-12,10779.1,0,0
LAIE_CAF,2016-09-19,9102.09,0,0
LAIE_CAF,2016-09-26,9822.22,0,0
LAIE_CAF,2016-10-03,11425.54,0,0
LAIE_CAF,2016-10-10,8811.54,0,0
LAIE_CAF,2016-10-17,10364.560000000001,0,0
LAIE_CAF,2016-10-24,11252.09,0,0
LAIE_CAF,2016-10-31,9289.39,0,0
LAIE_CAF,2016-11-07,12961.86,0,0
LAIE_CAF,2016-11-14,11866.34,0,0
LAIE_CAF,2016-11-21,10862.62,0,0
LAIE_CAF,2016-11-28,12044.71,0,0
LAIE_CAF,2016-12-05,7770.6900000000005,0,0
LAIE_CAF,2016-12-12,21137.100000000002,0,0
LAIE_CAF,2016-12-19,12422.87,0,0
LAIE_CAF,2016-12-26,8894.300000000001,0,0
LAIE_CAF,2017-01-02,8480.03,0,0
LAIE_CAF,2017-01-09,13492.11,0,0
LAIE_CAF,2017-01-16,10749.52,0,0
LAIE_CAF,2017-01-23,12807.19,0,0
LAIE_CAF,2017-01-30,11804.24,0,0
LAIE_CAF,2017-02-06,12761.93,0,0
LAIE_CAF,2017-02-13,12553.29,0,0
LAIE_CAF,2017-02-20,11667.39,0,0
LAIE_CAF,2017-02-27,10875.79,0,0
LAIE_CAF,2017-03-06,11737.97,0,0
LAIE_CAF,2017-03-13,12090.050000000001,0,0
LAIE_CAF,2017-03-20,13980.65,0,0
LAIE_CAF,2017-03-27,12883.95,0,0
LAIE_CAF,2017-04-03,11698.289999999999,0,1
LAIE_CAF,2017-04-10,7000.44,0,1
LAIE_CAF,2017-04-17,17670.260000000002,0,0
LAIE_CAF,2017-04-24,11494.85,0,0
LAIE_CAF,2017-05-01,9860.65,0,0
LAIE_CAF,2017-05-08,11895.88,0,0
LAIE_CAF,2017-05-15,10587.5,0,0
LAIE_CAF,2017-05-22,11362.66,0,0
LAIE_CAF,2017-05-29,10185.369999999999,0,0
LAIE_CAF,2017-06-05,8496.02,0,0
LAIE_CAF,2017-06-12,11517.64,0,0
LAIE_CAF,2017-06-19,10320.29,0,0
LAIE_CAF,2017-06-26,10774.779999999999,0,0
LAIE_CAF,2017-07-03,10069.07,0,0
LAIE_CAF,2017-07-10,11872.3,0,0
LAIE_CAF,2017-07-17,10073.42,0,0
LAIE_CAF,2017-07-24,9405.52,0,0
LAIE_CAF,2017-07-31,6702.74,0,0
LAIE_CAF,2017-08-07,4474.8099999999995,0,0
LAIE_CAF,2017-08-14,3328.88,0,0
LAIE_CAF,2017-08-21,5683.929999999999,0,0
LAIE_CAF,2017-08-28,7494.110000000001,0,0
LAIE_CAF,2017-09-04,9377.34,0,0
LAIE_CAF,2017-09-11,9164.41,0,0
LAIE_CAF,2017-09-18,11826.44,0,0
LAIE_CAF,2017-09-25,9024.72,0,0
LAIE_CAF,2017-10-02,8391.37,0,0
LAIE_CAF,2017-10-09,7539.04,0,0
LAIE_CAF,2017-10-16,11454.78,0,0
LAIE_CAF,2017-10-23,10694.95,0,0
LAIE_CAF,2017-10-30,7923.97,0,0
LAIE_CAF,2017-11-06,10345.53,0,0
LAIE_CAF,2017-11-13,10976.52,0,0
LAIE_CAF,2017-11-20,11640.539999999999,0,0
LAIE_CAF,2017-11-27,17092.52,0,0
LAIE_CAF,2017-12-04,6747.66,0,0
LAIE_CAF,2017-12-11,16054.16,0,0
LAIE_CAF,2017-12-18,13711.4,0,0
LAIE_CAF,2017-12-25,6978.34,0,0
LAIE_CAF,2018-01-01,9379.550000000001,0,0
LAIE_CAF,2018-01-08,11911.7,0,0
LAIE_CAF,2018-01-15,10944.57,0,0
LAIE_CAF,2018-01-22,12933.19,0,0
LAIE_CAF,2018-01-29,12966.99,0,0
LAIE_CAF,2018-02-05,10503.15,0,0
LAIE_CAF,2018-02-12,12274.5,0,0
LAIE_CAF,2018-02-19,11167.05,0,0
LAIE_CAF,2018-02-26,10222.07,0,0
LAIE_CAF,2018-03-05,11933.84,0,0
LAIE_CAF,2018-03-12,12344.050000000001,0,0
LAIE_CAF,2018-03-19,12314.6,0,0
LAIE_CAF,2018-03-26,7168.53,0,1
LAIE_CAF,2018-04-02,9086.17,0,0
LAIE_CAF,2018-04-09,10853.99,0,0
LAIE_CAF,2018-04-16,12831.52,0,0
LAIE_CAF,2018-04-23,16413.54,0,0
LAIE_CAF,2018-04-30,10546.01,0,0
LAIE_CAF,2018-05-07,13224.619999999999,0,0
LAIE_CAF,2018-05-14,11423.92,0,0
LAIE_CAF,2018-05-21,7685.51,0,0
LAIE_CAF,2018-05-28,11974.82,0,0
LAIE_CAF,2018-06-04,12859.580000000002,0,0
LAIE_CAF,2018-06-11,14066.83,0,0
LAIE_CAF,2018-06-18,13147.49,0,0
LAIE_CAF,2018-06-25,10558.77,0,0
LAIE_CAF,2018-07-02,12188.82,0,0
LAIE_CAF,2018-07-09,12048.41,0,0
LAIE_CAF,2018-07-16,9746.21,0,0
LAIE_CAF,2018-07-23,9794.0,0,0
LAIE_CAF,2018-07-30,7307.98,0,0
LAIE_CAF,2018-08-06,5870.17,0,0
LAIE_CAF,2018-08-13,4330.02,0,0
LAIE_CAF,2018-08-20,5419.610000000001,0,0
LAIE_CAF,2018-08-27,9649.43,0,0
LAIE_CAF,2018-09-03,8767.94,0,0
LAIE_CAF,2018-09-10,9549.73,0,0
LAIE_CAF,2018-09-17,10150.04,0,0
LAIE_CAF,2018-09-24,9921.01,0,0
LAIE_CAF,2018-10-01,11705.24,0,0
LAIE_CAF,2018-10-08,9311.98,0,0
LAIE_CAF,2018-10-15,15305.45,0,0
LAIE_CAF,2018-10-22,12891.76,0,0
LAIE_CAF,2018-10-29,8297.49,0,0
LAIE_CAF,2018-11-05,11159.03,0,0
LAIE_CAF,2018-11-12,12712.39,0,0
LAIE_CAF,2018-11-19,12115.99,0,0
LAIE_CAF,2018-11-26,13582.42,0,0
LAIE_CAF,2018-12-03,8414.29,0,0
LAIE_CAF,2018-12-10,17694.36,0,0
LAIE_CAF,2018-12-17,15714.47,0,0
LAIE_CAF,2018-12-24,8088.12,0,0
LAIE_CAF,2018-12-31,9654.74,0,0
LAIE_CAF,2019-01-07,13029.57,0,0
LAIE_CAF,2019-01-14,12521.96,0,0
LAIE_CAF,2019-01-21,11908.27,0,0
LAIE_CAF,2019-01-28,12359.56,0,0
LAIE_CAF,2019-02-04,11579.46,0,0
LAIE_CAF,2019-02-11,12429.7,0,0
LAIE_CAF,2019-02-18,12378.460000000001,0,0
LAIE_CAF,2019-02-25,11997.67,0,0
LAIE_CAF,2019-03-04,15068.22,0,0
LAIE_CAF,2019-03-11,13583.34,0,0
LAIE_CAF,2019-03-18,12093.970000000001,0,0
LAIE_CAF,2019-03-25,12222.49,0,0
LAIE_CAF,2019-04-01,10899.92,0,0
LAIE_CAF,2019-04-08,12309.279999999999,0,0
LAIE_CAF,2019-04-15,8109.34,0,1
LAIE_CAF,2019-04-22,15587.119999999999,0,0
LAIE_CAF,2019-04-29,9255.7,0,0
LAIE_CAF,2019-05-06,13360.03,0,0
LAIE_CAF,2019-05-13,12203.3,0,0
LAIE_CAF,2019-05-20,12216.08,0,0
LAIE_CAF,2019-05-27,12488.68,0,0
LAIE_CAF,2019-06-03,11429.59,0,0
LAIE_CAF,2019-06-10,9106.89,0,0
LAIE_CAF,2019-06-17,10965.35,0,0
LAIE_CAF,2019-06-24,9567.67,0,0
LAIE_CAF,2019-07-01,10903.71,0,0
LAIE_CAF,2019-07-08,13539.39,0,0
LAIE_CAF,2019-07-15,12532.89,0,0
LAIE_CAF,2019-07-22,11003.79,0,0
LAIE_CAF,2019-07-29,8478.66,0,0
LAIE_CAF,2019-08-05,0.0,0,0
LAIE_CAF,2019-08-12,0.0,0,0
LAIE_CAF,2019-08-19,0.0,0,0
LAIE_CAF,2019-08-26,6376.84,0,0
LAIE_CAF,2019-09-02,9755.32,0,0
LAIE_CAF,2019-09-09,8221.58,0,0
LAIE_CAF,2019-09-16,10569.82,0,0
LAIE_CAF,2019-09-23,11383.99,0,0
LAIE_CAF,2019-09-30,11303.38,0,0
LAIE_CAF,2019-10-07,9573.13,0,0
LAIE_CAF,2019-10-14,7868.27,0,0
LAIE_CAF,2019-10-21,12199.52,0,0
LAIE_CAF,2019-10-28,8856.94,0,0
LAIE_CAF,2019-11-04,13120.8,0,0
LAIE_CAF,2019-11-11,11347.25,0,0
LAIE_CAF,2019-11-18,15923.59,0,0
LAIE_CAF,2019-11-25,14344.24,0,0
LAIE_CAF,2019-12-02,9199.42,0,0
LAIE_CAF,2019-12-09,18634.0,0,0
LAIE_CAF,2019-12-16,18254.89,0,0
LAIE_CAF,2019-12-23,8298.17,0,0
LAIE_CAF,2019-12-30,11002.880000000001,0,0
LAIE_CAF,2020-01-06,11181.33,1,0
LAIE_CAF,2020-01-13,11765.52,1,0
LAIE_CAF,2020-01-20,10126.2,1,0
LAIE_CAF,2020-01-27,13459.36,1,0
LAIE_CAF,2020-02-03,11931.0,1,0
LAIE_CAF,2020-02-10,12971.69,1,0
LAIE_CAF,2020-02-17,13081.02,1,0
LAIE_CAF,2020-02-24,12155.49,1,0
LAIE_CAF,2020-03-02,12913.63,1,0
LAIE_CAF,2020-03-09,7901.78,1,0
LAIE_CAF,2020-03-16,0.0,1,0
LAIE_CAF,2020-03-23,0.0,1,0
LAIE_CAF,2020-03-30,0.0,1,0
LAIE_CAF,2020-04-06,0.0,1,0
LAIE_CAF,2020-04-13,0.0,1,0
LAIE_CAF,2020-04-20,0.0,1,0
LAIE_CAF,2020-04-27,0.0,1,0
LAIE_CAF,2020-05-04,0.0,1,0
LAIE_CAF,2020-05-11,0.0,1,0
LAIE_CAF,2020-05-18,0.0,1,0
LAIE_CAF,2020-05-25,0.0,1,0
LAIE_CAF,2020-06-01,0.0,1,0
LAIE_CAF,2020-06-08,0.0,1,0
LAIE_CAF,2020-06-15,0.0,1,0
LAIE_CAF,2020-06-22,0.0,1,0
LAIE_CAF,2020-06-29,0.0,1,0
LAIE_CAF,2020-07-06,820.13,1,0
LAIE_CAF,2020-07-13,1364.5,1,0
LAIE_CAF,2020-07-20,1226.25,1,0
LAIE_CAF,2020-07-27,0.0,1,0
LAIE_CAF,2020-08-03,0.0,1,0
LAIE_CAF,2020-08-10,0.0,1,0
LAIE_CAF,2020-08-17,0.0,1,0
LAIE_CAF,2020-08-24,0.0,1,0
LAIE_CAF,2020-08-31,0.0,1,0
LAIE_CAF,2020-09-07,0.0,1,0
LAIE_CAF,2020-09-14,0.0,1,0
LAIE_CAF,2020-09-21,0.0,1,0
LAIE_CAF,2020-09-28,0.0,1,0
LAIE_CAF,2020-10-05,0.0,1,0
LAIE_CAF,2020-10-12,0.0,1,0
LAIE_CAF,2020-10-19,0.0,1,0
LAIE_CAF,2020-10-26,0.0,1,0
LAIE_CAF,2020-11-02,0.0,1,0
LAIE_CAF,2020-11-09,0.0,1,0
LAIE_CAF,2020-11-16,0.0,1,0
LAIE_CAF,2020-11-23,0.0,1,0
LAIE_CAF,2020-11-30,0.0,1,0
LAIE_CAF,2020-12-07,0.0,1,0
LAIE_CAF,2020-12-14,0.0,1,0
LAIE_CAF,2020-12-21,0.0,1,0
LAIE_CAF,2020-12-28,0.0,1,0
LAIE_CAF,2021-01-04,0.0,1,0
LAIE_CAF,2021-01-11,0.0,1,0
LAIE_CAF,2021-01-18,0.0,1,0
LAIE_CAF,2021-01-25,0.0,1,0
LAIE_CAF,2021-02-01,0.0,1,0
LAIE_CAF,2021-02-08,0.0,1,0
LAIE_CAF,2021-02-15,0.0,1,0
LAIE_CAF,2021-02-22,0.0,1,0
LAIE_CAF,2021-03-01,0.0,1,0
LAIE_CAF,2021-03-08,0.0,1,0
